LSOA,Anti Semitic,Disability,Faith,Homophobic,Islamophobic,Racist,Transgender,Total All Incidents,AntiSem_and_Islam,Faith_noIslamAntiSem
E01000851,165.0,40.0,134.0,37.0,87.0,170.0,0.0,633.0,252.0,-118.0
E01000852,321.0,80.0,253.0,130.0,149.0,209.0,42.0,1184.0,470.0,-217.0
E01000853,0.0,0.0,196.0,126.0,126.0,158.0,76.0,682.0,126.0,70.0
E01000854,498.0,33.0,241.0,119.0,76.0,207.0,37.0,1211.0,574.0,-333.0
E01000855,654.0,78.0,233.0,124.0,104.0,224.0,39.0,1456.0,758.0,-525.0
E01000856,340.0,30.0,120.0,88.0,38.0,206.0,0.0,822.0,378.0,-258.0
E01000857,165.0,38.0,59.0,0.0,0.0,69.0,0.0,331.0,165.0,-106.0
E01000858,152.0,0.0,122.0,44.0,85.0,212.0,30.0,645.0,237.0,-115.0
E01000859,169.0,0.0,61.0,42.0,0.0,42.0,0.0,314.0,169.0,-108.0
E01000860,161.0,0.0,60.0,70.0,0.0,68.0,45.0,404.0,161.0,-101.0
E01000861,155.0,82.0,195.0,77.0,115.0,202.0,0.0,826.0,270.0,-75.0
E01000862,294.0,33.0,130.0,42.0,39.0,161.0,0.0,699.0,333.0,-203.0
E01000863,433.0,74.0,198.0,132.0,120.0,233.0,80.0,1270.0,553.0,-355.0
E01000864,173.0,0.0,52.0,128.0,0.0,158.0,0.0,511.0,173.0,-121.0
E01000865,0.0,0.0,64.0,114.0,31.0,86.0,0.0,295.0,31.0,33.0
E01000866,152.0,37.0,185.0,38.0,85.0,180.0,0.0,677.0,237.0,-52.0
E01000867,150.0,0.0,117.0,42.0,36.0,121.0,0.0,466.0,186.0,-69.0
E01000868,0.0,38.0,0.0,0.0,0.0,121.0,0.0,159.0,0.0,0.0
E01000869,0.0,0.0,0.0,73.0,0.0,162.0,0.0,235.0,0.0,0.0
E01000870,0.0,104.0,56.0,66.0,41.0,113.0,44.0,424.0,41.0,15.0
E01000871,467.0,0.0,188.0,0.0,42.0,124.0,0.0,821.0,509.0,-321.0
E01000872,0.0,40.0,65.0,125.0,43.0,155.0,0.0,428.0,43.0,22.0
E01000873,190.0,37.0,59.0,0.0,0.0,126.0,0.0,412.0,190.0,-131.0
E01000874,154.0,0.0,63.0,41.0,0.0,72.0,0.0,330.0,154.0,-91.0
E01000875,158.0,0.0,187.0,40.0,86.0,153.0,0.0,624.0,244.0,-57.0
E01000876,166.0,68.0,63.0,37.0,42.0,169.0,0.0,545.0,208.0,-145.0
E01000877,159.0,0.0,63.0,31.0,44.0,73.0,0.0,370.0,203.0,-140.0
E01000878,329.0,0.0,115.0,40.0,0.0,169.0,0.0,653.0,329.0,-214.0
E01000879,289.0,38.0,127.0,82.0,0.0,83.0,0.0,619.0,289.0,-162.0
E01000880,0.0,0.0,0.0,69.0,0.0,119.0,0.0,188.0,0.0,0.0
E01000881,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,0.0
E01000882,162.0,0.0,125.0,43.0,38.0,164.0,39.0,571.0,200.0,-75.0
E01000883,317.0,0.0,187.0,46.0,0.0,158.0,0.0,708.0,317.0,-130.0
E01000884,161.0,0.0,63.0,43.0,0.0,84.0,0.0,351.0,161.0,-98.0
E01000885,165.0,0.0,58.0,0.0,0.0,34.0,0.0,257.0,165.0,-107.0
E01000886,0.0,0.0,60.0,35.0,35.0,32.0,0.0,162.0,35.0,25.0
E01000887,142.0,0.0,59.0,35.0,44.0,74.0,0.0,354.0,186.0,-127.0
E01000888,0.0,105.0,81.0,0.0,41.0,43.0,0.0,270.0,41.0,40.0
E01000889,168.0,0.0,63.0,40.0,0.0,128.0,0.0,399.0,168.0,-105.0
E01000890,0.0,0.0,69.0,80.0,40.0,86.0,35.0,310.0,40.0,29.0
E01000891,0.0,0.0,122.0,85.0,83.0,153.0,0.0,443.0,83.0,39.0
E01000892,0.0,75.0,0.0,37.0,0.0,106.0,0.0,218.0,0.0,0.0
E01000893,173.0,0.0,55.0,79.0,40.0,69.0,0.0,416.0,213.0,-158.0
E01000894,158.0,40.0,56.0,40.0,0.0,90.0,0.0,384.0,158.0,-102.0
E01000895,474.0,0.0,250.0,83.0,87.0,117.0,0.0,1011.0,561.0,-311.0
E01000896,350.0,36.0,114.0,78.0,0.0,126.0,37.0,741.0,350.0,-236.0
E01000897,141.0,0.0,53.0,37.0,0.0,123.0,0.0,354.0,141.0,-88.0
E01000898,473.0,37.0,187.0,66.0,76.0,146.0,0.0,985.0,549.0,-362.0
E01000899,328.0,0.0,109.0,51.0,0.0,82.0,0.0,570.0,328.0,-219.0
E01000900,0.0,0.0,189.0,70.0,118.0,122.0,0.0,499.0,118.0,71.0
E01000901,0.0,0.0,120.0,117.0,81.0,176.0,45.0,539.0,81.0,39.0
E01000902,0.0,35.0,0.0,121.0,0.0,109.0,38.0,303.0,0.0,0.0
E01000903,168.0,40.0,58.0,81.0,0.0,88.0,0.0,435.0,168.0,-110.0
E01000904,0.0,36.0,62.0,72.0,38.0,158.0,43.0,409.0,38.0,24.0
E01000905,307.0,0.0,199.0,42.0,84.0,133.0,45.0,810.0,391.0,-192.0
E01000906,300.0,75.0,118.0,37.0,43.0,111.0,0.0,684.0,343.0,-225.0
E01000907,0.0,0.0,63.0,47.0,36.0,156.0,46.0,348.0,36.0,27.0
E01000908,152.0,38.0,63.0,40.0,35.0,80.0,0.0,408.0,187.0,-124.0
E01000909,0.0,44.0,0.0,45.0,0.0,74.0,0.0,163.0,0.0,0.0
E01000910,0.0,0.0,68.0,39.0,36.0,75.0,0.0,218.0,36.0,32.0
E01000911,0.0,0.0,0.0,36.0,0.0,78.0,43.0,157.0,0.0,0.0
E01000912,155.0,0.0,121.0,37.0,49.0,66.0,0.0,428.0,204.0,-83.0
E01000913,653.0,77.0,238.0,38.0,37.0,145.0,51.0,1239.0,690.0,-452.0
E01000914,302.0,40.0,200.0,155.0,123.0,190.0,35.0,1045.0,425.0,-225.0
E01000915,321.0,36.0,183.0,80.0,87.0,161.0,0.0,868.0,408.0,-225.0
E01000916,494.0,67.0,188.0,84.0,73.0,166.0,73.0,1145.0,567.0,-379.0
E01000917,142.0,0.0,132.0,112.0,39.0,154.0,35.0,614.0,181.0,-49.0
E01000918,463.0,37.0,251.0,172.0,88.0,174.0,41.0,1226.0,551.0,-300.0
E01000919,146.0,0.0,141.0,151.0,88.0,196.0,81.0,803.0,234.0,-93.0
E01000920,0.0,72.0,63.0,75.0,38.0,82.0,0.0,330.0,38.0,25.0
E01000921,146.0,0.0,116.0,38.0,71.0,115.0,0.0,486.0,217.0,-101.0
E01000922,313.0,36.0,109.0,105.0,35.0,169.0,40.0,807.0,348.0,-239.0
E01000923,0.0,35.0,57.0,37.0,48.0,82.0,0.0,259.0,48.0,9.0
E01000924,321.0,35.0,172.0,0.0,39.0,146.0,0.0,713.0,360.0,-188.0
E01000925,0.0,39.0,0.0,46.0,0.0,42.0,0.0,127.0,0.0,0.0
E01000926,0.0,44.0,135.0,86.0,80.0,207.0,0.0,552.0,80.0,55.0
E01000927,304.0,0.0,136.0,49.0,0.0,125.0,38.0,652.0,304.0,-168.0
E01000928,311.0,0.0,110.0,86.0,41.0,163.0,0.0,711.0,352.0,-242.0
E01000929,157.0,0.0,66.0,38.0,0.0,107.0,0.0,368.0,157.0,-91.0
E01000930,467.0,37.0,294.0,82.0,155.0,208.0,0.0,1243.0,622.0,-328.0
E01000931,155.0,69.0,121.0,37.0,71.0,198.0,0.0,651.0,226.0,-105.0
E01000932,0.0,0.0,0.0,85.0,0.0,112.0,0.0,197.0,0.0,0.0
E01000933,0.0,33.0,125.0,76.0,40.0,116.0,0.0,390.0,40.0,85.0
E01000934,159.0,0.0,73.0,0.0,29.0,115.0,0.0,376.0,188.0,-115.0
E01000935,0.0,0.0,0.0,32.0,0.0,41.0,0.0,73.0,0.0,0.0
E01000936,0.0,0.0,60.0,0.0,41.0,44.0,38.0,183.0,41.0,19.0
E01000937,0.0,0.0,57.0,42.0,44.0,103.0,0.0,246.0,44.0,13.0
E01000938,181.0,71.0,129.0,75.0,41.0,182.0,35.0,714.0,222.0,-93.0
E01000939,0.0,33.0,121.0,37.0,72.0,215.0,94.0,572.0,72.0,49.0
E01000940,0.0,0.0,69.0,43.0,48.0,50.0,0.0,210.0,48.0,21.0
E01000941,0.0,35.0,51.0,31.0,46.0,84.0,0.0,247.0,46.0,5.0
E01000942,163.0,68.0,181.0,36.0,31.0,118.0,0.0,597.0,194.0,-13.0
E01000943,0.0,0.0,0.0,82.0,0.0,150.0,41.0,273.0,0.0,0.0
E01000944,0.0,35.0,119.0,44.0,42.0,116.0,0.0,356.0,42.0,77.0
E01000945,165.0,46.0,250.0,78.0,165.0,143.0,35.0,882.0,330.0,-80.0
E01000946,135.0,79.0,193.0,129.0,75.0,185.0,0.0,796.0,210.0,-17.0
E01000947,160.0,39.0,192.0,116.0,111.0,181.0,39.0,838.0,271.0,-79.0
E01000948,0.0,38.0,57.0,92.0,38.0,86.0,0.0,311.0,38.0,19.0
E01000949,0.0,0.0,120.0,75.0,0.0,119.0,41.0,355.0,0.0,120.0
E01000950,0.0,0.0,55.0,35.0,40.0,118.0,0.0,248.0,40.0,15.0
E01000951,0.0,0.0,0.0,37.0,0.0,36.0,33.0,106.0,0.0,0.0
E01000952,288.0,0.0,174.0,50.0,121.0,103.0,0.0,736.0,409.0,-235.0
E01000953,170.0,118.0,102.0,67.0,42.0,249.0,37.0,785.0,212.0,-110.0
E01000954,0.0,73.0,65.0,77.0,34.0,113.0,0.0,362.0,34.0,31.0
E01000955,0.0,45.0,56.0,44.0,38.0,138.0,0.0,321.0,38.0,18.0
E01000956,0.0,43.0,117.0,41.0,83.0,179.0,40.0,503.0,83.0,34.0
E01000957,0.0,32.0,126.0,48.0,37.0,76.0,0.0,319.0,37.0,89.0
E01000958,161.0,35.0,128.0,79.0,79.0,164.0,40.0,686.0,240.0,-112.0
E01000959,0.0,36.0,63.0,0.0,0.0,34.0,49.0,182.0,0.0,63.0
E01000960,585.0,0.0,250.0,37.0,40.0,163.0,44.0,1119.0,625.0,-375.0
E01000961,144.0,0.0,64.0,40.0,37.0,158.0,0.0,443.0,181.0,-117.0
E01000962,156.0,0.0,50.0,0.0,0.0,77.0,0.0,283.0,156.0,-106.0
E01000963,303.0,0.0,204.0,33.0,74.0,112.0,37.0,763.0,377.0,-173.0
E01000964,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0
E01000965,0.0,30.0,69.0,0.0,0.0,78.0,0.0,177.0,0.0,69.0
E01000966,332.0,0.0,134.0,0.0,0.0,120.0,0.0,586.0,332.0,-198.0
E01000967,330.0,0.0,109.0,0.0,0.0,110.0,0.0,549.0,330.0,-221.0
E01000968,0.0,32.0,67.0,66.0,38.0,134.0,0.0,337.0,38.0,29.0
E01000969,476.0,0.0,195.0,73.0,37.0,179.0,0.0,960.0,513.0,-318.0
E01000970,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0
E01000971,0.0,0.0,0.0,46.0,0.0,35.0,0.0,81.0,0.0,0.0
E01000972,481.0,36.0,161.0,77.0,40.0,198.0,0.0,993.0,521.0,-360.0
E01000973,298.0,0.0,128.0,168.0,79.0,231.0,48.0,952.0,377.0,-249.0
E01000974,146.0,0.0,60.0,85.0,40.0,78.0,38.0,447.0,186.0,-126.0
E01000975,0.0,40.0,51.0,0.0,36.0,136.0,0.0,263.0,36.0,15.0
E01000976,0.0,0.0,107.0,77.0,83.0,123.0,0.0,390.0,83.0,24.0
E01000977,0.0,38.0,0.0,0.0,0.0,78.0,37.0,153.0,0.0,0.0
E01000978,0.0,0.0,66.0,43.0,40.0,75.0,0.0,224.0,40.0,26.0
E01000979,0.0,0.0,0.0,39.0,0.0,124.0,45.0,208.0,0.0,0.0
E01000980,0.0,0.0,64.0,0.0,42.0,83.0,0.0,189.0,42.0,22.0
E01000981,0.0,0.0,60.0,0.0,42.0,89.0,0.0,191.0,42.0,18.0
E01000982,0.0,43.0,0.0,0.0,0.0,109.0,0.0,152.0,0.0,0.0
E01000983,0.0,0.0,0.0,0.0,0.0,99.0,39.0,138.0,0.0,0.0
E01000984,0.0,0.0,0.0,35.0,0.0,74.0,0.0,109.0,0.0,0.0
E01000985,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0
E01000986,0.0,0.0,202.0,0.0,118.0,103.0,0.0,423.0,118.0,84.0
E01000987,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
E01000989,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,0.0,0.0
E01000990,163.0,40.0,59.0,0.0,0.0,85.0,0.0,347.0,163.0,-104.0
E01000991,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0
E01000992,0.0,36.0,0.0,76.0,0.0,111.0,0.0,223.0,0.0,0.0
E01000993,0.0,32.0,64.0,42.0,0.0,161.0,0.0,299.0,0.0,64.0
E01000994,0.0,0.0,64.0,46.0,43.0,84.0,0.0,237.0,43.0,21.0
E01000995,0.0,0.0,67.0,0.0,44.0,67.0,0.0,178.0,44.0,23.0
E01000996,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,0.0,0.0
E01000997,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,0.0
E01000998,0.0,29.0,0.0,82.0,0.0,163.0,0.0,274.0,0.0,0.0
E01000999,0.0,0.0,0.0,0.0,0.0,114.0,35.0,149.0,0.0,0.0
E01001000,0.0,0.0,121.0,39.0,32.0,81.0,44.0,317.0,32.0,89.0
E01001001,0.0,35.0,0.0,82.0,0.0,124.0,0.0,241.0,0.0,0.0
E01001002,0.0,0.0,66.0,89.0,0.0,78.0,0.0,233.0,0.0,66.0
E01001003,0.0,35.0,0.0,0.0,0.0,110.0,0.0,145.0,0.0,0.0
E01001004,0.0,0.0,71.0,0.0,37.0,181.0,0.0,289.0,37.0,34.0
E01001005,0.0,0.0,62.0,73.0,36.0,153.0,0.0,324.0,36.0,26.0
E01001006,0.0,0.0,0.0,40.0,0.0,72.0,0.0,112.0,0.0,0.0
E01001007,0.0,0.0,118.0,79.0,74.0,111.0,0.0,382.0,74.0,44.0
E01001008,0.0,44.0,118.0,0.0,73.0,171.0,0.0,406.0,73.0,45.0
E01001009,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,0.0,0.0
E01001010,0.0,37.0,62.0,42.0,40.0,207.0,43.0,431.0,40.0,22.0
E01001011,0.0,48.0,52.0,0.0,33.0,126.0,0.0,259.0,33.0,19.0
E01001012,0.0,0.0,140.0,0.0,78.0,77.0,0.0,295.0,78.0,62.0
E01001013,0.0,42.0,63.0,89.0,42.0,195.0,0.0,431.0,42.0,21.0
E01001014,302.0,69.0,187.0,126.0,29.0,208.0,71.0,992.0,331.0,-144.0
E01001015,0.0,0.0,124.0,0.0,87.0,80.0,0.0,291.0,87.0,37.0
E01001016,0.0,0.0,68.0,40.0,37.0,83.0,0.0,228.0,37.0,31.0
E01001017,0.0,0.0,68.0,0.0,35.0,0.0,0.0,103.0,35.0,33.0
E01001018,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0
E01001019,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0
E01001020,0.0,0.0,57.0,43.0,0.0,121.0,0.0,221.0,0.0,57.0
E01001021,0.0,79.0,0.0,0.0,0.0,78.0,0.0,157.0,0.0,0.0
E01001022,0.0,43.0,0.0,0.0,0.0,90.0,0.0,133.0,0.0,0.0
E01001023,159.0,43.0,61.0,44.0,44.0,115.0,42.0,508.0,203.0,-142.0
E01001024,170.0,0.0,54.0,0.0,0.0,78.0,0.0,302.0,170.0,-116.0
E01001025,0.0,0.0,111.0,0.0,0.0,38.0,0.0,149.0,0.0,111.0
E01001026,0.0,0.0,56.0,38.0,42.0,76.0,0.0,212.0,42.0,14.0
E01001027,0.0,0.0,122.0,0.0,35.0,89.0,0.0,246.0,35.0,87.0
E01001028,0.0,40.0,0.0,39.0,0.0,44.0,0.0,123.0,0.0,0.0
E01001029,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0
E01001030,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0
E01001031,0.0,30.0,0.0,0.0,0.0,42.0,0.0,72.0,0.0,0.0
E01001032,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0
E01001033,0.0,0.0,64.0,35.0,34.0,126.0,0.0,259.0,34.0,30.0
E01001034,0.0,0.0,0.0,34.0,0.0,122.0,0.0,156.0,0.0,0.0
E01001035,0.0,0.0,58.0,41.0,42.0,69.0,0.0,210.0,42.0,16.0
E01001036,0.0,39.0,0.0,45.0,0.0,83.0,0.0,167.0,0.0,0.0
E01001037,0.0,0.0,55.0,43.0,45.0,119.0,0.0,262.0,45.0,10.0
E01001038,0.0,40.0,62.0,0.0,38.0,76.0,0.0,216.0,38.0,24.0
E01001039,0.0,0.0,139.0,0.0,86.0,127.0,0.0,352.0,86.0,53.0
E01001040,0.0,0.0,0.0,44.0,0.0,106.0,0.0,150.0,0.0,0.0
E01001041,170.0,66.0,66.0,0.0,36.0,82.0,0.0,420.0,206.0,-140.0
E01001042,0.0,25.0,126.0,72.0,82.0,170.0,36.0,511.0,82.0,44.0
E01001043,167.0,121.0,77.0,42.0,44.0,183.0,40.0,674.0,211.0,-134.0
E01001044,0.0,42.0,0.0,45.0,0.0,163.0,0.0,250.0,0.0,0.0
E01001045,166.0,46.0,175.0,78.0,119.0,178.0,42.0,804.0,285.0,-110.0
E01001046,0.0,0.0,60.0,126.0,0.0,86.0,0.0,272.0,0.0,60.0
E01001047,0.0,0.0,59.0,32.0,35.0,106.0,41.0,273.0,35.0,24.0
E01001048,0.0,74.0,245.0,43.0,149.0,199.0,35.0,745.0,149.0,96.0
E01001049,0.0,39.0,0.0,31.0,0.0,123.0,39.0,232.0,0.0,0.0
E01001050,0.0,36.0,0.0,89.0,0.0,84.0,107.0,316.0,0.0,0.0
E01001051,0.0,0.0,0.0,40.0,0.0,86.0,0.0,126.0,0.0,0.0
E01001052,0.0,0.0,0.0,37.0,0.0,117.0,0.0,154.0,0.0,0.0
E01001053,0.0,0.0,0.0,42.0,0.0,127.0,0.0,169.0,0.0,0.0
E01001054,0.0,41.0,67.0,0.0,34.0,32.0,0.0,174.0,34.0,33.0
E01001055,0.0,30.0,62.0,0.0,48.0,36.0,0.0,176.0,48.0,14.0
E01001056,0.0,0.0,0.0,83.0,0.0,80.0,0.0,163.0,0.0,0.0
E01001057,0.0,0.0,0.0,75.0,0.0,117.0,0.0,192.0,0.0,0.0
E01001058,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0
E01001059,0.0,0.0,62.0,0.0,37.0,118.0,0.0,217.0,37.0,25.0
E01001060,0.0,0.0,66.0,41.0,40.0,125.0,0.0,272.0,40.0,26.0
E01001061,0.0,42.0,0.0,0.0,0.0,46.0,0.0,88.0,0.0,0.0
E01001062,0.0,0.0,0.0,41.0,0.0,145.0,0.0,186.0,0.0,0.0
E01001063,0.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0
E01001064,0.0,0.0,61.0,34.0,37.0,125.0,0.0,257.0,37.0,24.0
E01001065,0.0,34.0,0.0,42.0,0.0,78.0,0.0,154.0,0.0,0.0
E01001066,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0
E01001067,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0
E01001068,0.0,33.0,0.0,39.0,0.0,84.0,0.0,156.0,0.0,0.0
E01001069,0.0,42.0,0.0,44.0,0.0,38.0,0.0,124.0,0.0,0.0
E01001070,0.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0,0.0
E01001071,0.0,0.0,0.0,0.0,0.0,38.0,38.0,76.0,0.0,0.0
E01001072,0.0,0.0,60.0,0.0,0.0,38.0,0.0,98.0,0.0,60.0
E01001073,0.0,0.0,0.0,0.0,0.0,77.0,0.0,77.0,0.0,0.0
E01001074,0.0,0.0,0.0,36.0,0.0,122.0,0.0,158.0,0.0,0.0
E01001075,0.0,0.0,0.0,41.0,0.0,84.0,0.0,125.0,0.0,0.0
E01001076,0.0,85.0,214.0,86.0,116.0,155.0,0.0,656.0,116.0,98.0
E01001077,0.0,0.0,0.0,41.0,0.0,121.0,0.0,162.0,0.0,0.0
E01001078,0.0,25.0,65.0,38.0,48.0,166.0,0.0,342.0,48.0,17.0
E01001079,0.0,0.0,0.0,30.0,0.0,123.0,0.0,153.0,0.0,0.0
E01001080,0.0,30.0,68.0,43.0,0.0,115.0,0.0,256.0,0.0,68.0
E01001081,0.0,39.0,0.0,27.0,0.0,40.0,0.0,106.0,0.0,0.0
E01001082,0.0,70.0,0.0,37.0,0.0,105.0,0.0,212.0,0.0,0.0
E01001083,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,0.0
E01001084,0.0,0.0,56.0,44.0,41.0,74.0,0.0,215.0,41.0,15.0
E01001085,0.0,0.0,61.0,44.0,37.0,78.0,0.0,220.0,37.0,24.0
E01001086,0.0,0.0,54.0,0.0,40.0,114.0,0.0,208.0,40.0,14.0
E01001087,0.0,0.0,184.0,41.0,65.0,123.0,0.0,413.0,65.0,119.0
E01001088,144.0,38.0,69.0,0.0,0.0,130.0,0.0,381.0,144.0,-75.0
E01001089,0.0,75.0,125.0,37.0,83.0,146.0,0.0,466.0,83.0,42.0
E01001090,0.0,0.0,124.0,0.0,86.0,147.0,0.0,357.0,86.0,38.0
E01001091,144.0,0.0,130.0,119.0,34.0,116.0,0.0,543.0,178.0,-48.0
E01001092,0.0,0.0,72.0,40.0,38.0,147.0,0.0,297.0,38.0,34.0
E01001093,0.0,0.0,62.0,0.0,51.0,79.0,47.0,239.0,51.0,11.0
E01001094,0.0,33.0,0.0,0.0,0.0,133.0,0.0,166.0,0.0,0.0
E01001095,0.0,0.0,128.0,0.0,76.0,107.0,0.0,311.0,76.0,52.0
E01001096,169.0,0.0,109.0,0.0,47.0,62.0,0.0,387.0,216.0,-107.0
E01001097,170.0,61.0,125.0,119.0,80.0,167.0,0.0,722.0,250.0,-125.0
E01001098,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,0.0
E01001099,0.0,0.0,63.0,37.0,0.0,111.0,0.0,211.0,0.0,63.0
E01001100,0.0,79.0,0.0,35.0,0.0,44.0,0.0,158.0,0.0,0.0
E01001101,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0
E01001102,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,0.0
E01001103,0.0,34.0,57.0,0.0,41.0,41.0,0.0,173.0,41.0,16.0
E01001104,0.0,0.0,0.0,44.0,0.0,33.0,0.0,77.0,0.0,0.0
E01001105,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0
E01001106,0.0,0.0,0.0,44.0,0.0,42.0,0.0,86.0,0.0,0.0
E01001107,0.0,37.0,0.0,0.0,0.0,82.0,0.0,119.0,0.0,0.0
E01001108,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0
E01001109,0.0,36.0,0.0,72.0,0.0,78.0,0.0,186.0,0.0,0.0
E01001110,0.0,74.0,61.0,41.0,42.0,81.0,0.0,299.0,42.0,19.0
E01001111,139.0,69.0,66.0,83.0,0.0,156.0,0.0,513.0,139.0,-73.0
E01001112,0.0,80.0,0.0,29.0,0.0,124.0,0.0,233.0,0.0,0.0
E01001113,0.0,0.0,0.0,30.0,0.0,83.0,43.0,156.0,0.0,0.0
E01001114,0.0,0.0,0.0,35.0,0.0,112.0,0.0,147.0,0.0,0.0
E01001115,0.0,39.0,68.0,38.0,46.0,199.0,0.0,390.0,46.0,22.0
E01001116,156.0,39.0,51.0,38.0,39.0,109.0,34.0,466.0,195.0,-144.0
E01001117,0.0,33.0,77.0,41.0,40.0,126.0,45.0,362.0,40.0,37.0
E01001118,0.0,107.0,118.0,35.0,38.0,205.0,44.0,547.0,38.0,80.0
E01001120,0.0,0.0,0.0,45.0,0.0,126.0,0.0,171.0,0.0,0.0
E01001121,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
E01001122,0.0,0.0,0.0,134.0,0.0,49.0,0.0,183.0,0.0,0.0
E01001123,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,0.0
E01001124,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0
E01001125,0.0,39.0,68.0,0.0,33.0,72.0,0.0,212.0,33.0,35.0
E01001126,0.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
E01001127,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,0.0,0.0
E01001128,0.0,0.0,51.0,39.0,30.0,44.0,0.0,164.0,30.0,21.0
E01001129,0.0,0.0,59.0,0.0,37.0,75.0,0.0,171.0,37.0,22.0
E01001130,0.0,0.0,67.0,40.0,40.0,82.0,0.0,229.0,40.0,27.0
E01001131,0.0,0.0,0.0,0.0,0.0,91.0,0.0,91.0,0.0,0.0
E01001132,0.0,0.0,54.0,0.0,38.0,81.0,44.0,217.0,38.0,16.0
E01001133,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0
E01001134,0.0,0.0,0.0,40.0,0.0,85.0,0.0,125.0,0.0,0.0
E01001135,0.0,0.0,0.0,40.0,0.0,82.0,0.0,122.0,0.0,0.0
E01001136,151.0,0.0,200.0,73.0,77.0,115.0,42.0,658.0,228.0,-28.0
E01001137,151.0,0.0,120.0,118.0,39.0,114.0,0.0,542.0,190.0,-70.0
E01001138,0.0,0.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0,0.0
E01001139,0.0,0.0,57.0,38.0,37.0,159.0,0.0,291.0,37.0,20.0
E01001140,0.0,0.0,0.0,42.0,0.0,39.0,0.0,81.0,0.0,0.0
E01001141,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
E01001142,0.0,43.0,60.0,76.0,30.0,81.0,0.0,290.0,30.0,30.0
E01001143,0.0,0.0,69.0,0.0,34.0,80.0,0.0,183.0,34.0,35.0
E01001144,0.0,0.0,58.0,71.0,37.0,116.0,0.0,282.0,37.0,21.0
E01001145,0.0,74.0,62.0,39.0,36.0,165.0,0.0,376.0,36.0,26.0
E01001146,0.0,37.0,64.0,0.0,36.0,86.0,0.0,223.0,36.0,28.0
E01001147,146.0,0.0,63.0,43.0,0.0,74.0,0.0,326.0,146.0,-83.0
E01001148,0.0,0.0,68.0,0.0,0.0,78.0,0.0,146.0,0.0,68.0
E01001149,0.0,36.0,0.0,0.0,0.0,91.0,0.0,127.0,0.0,0.0
E01001150,0.0,0.0,0.0,38.0,0.0,88.0,0.0,126.0,0.0,0.0
E01001151,161.0,0.0,110.0,41.0,34.0,161.0,0.0,507.0,195.0,-85.0
E01001152,0.0,36.0,59.0,40.0,40.0,158.0,0.0,333.0,40.0,19.0
E01001153,0.0,0.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0
E01001154,0.0,36.0,48.0,39.0,0.0,78.0,38.0,239.0,0.0,48.0
E01001155,0.0,34.0,176.0,43.0,110.0,151.0,38.0,552.0,110.0,66.0
E01001156,0.0,38.0,0.0,0.0,0.0,77.0,0.0,115.0,0.0,0.0
E01001157,0.0,36.0,51.0,82.0,39.0,40.0,0.0,248.0,39.0,12.0
E01001158,0.0,34.0,60.0,163.0,33.0,50.0,0.0,340.0,33.0,27.0
E01001159,0.0,76.0,0.0,35.0,0.0,75.0,0.0,186.0,0.0,0.0
