,LSOA,Anti Semitic,Disability,Homophobic,Islamophobic,Racist,Transgender,Faith,Total All Incidents
1473,E01001504,0.0,0.0,39.0,0.0,77.0,0.0,0.0,116.0
1474,E01001505,0.0,0.0,41.0,0.0,205.0,0.0,0.0,246.0
1475,E01001506,0.0,0.0,0.0,72.0,114.0,52.0,59.0,369.0
1476,E01001507,0.0,44.0,83.0,70.0,168.0,0.0,113.0,548.0
1477,E01001508,0.0,0.0,37.0,0.0,117.0,0.0,0.0,154.0
1478,E01001509,0.0,41.0,0.0,0.0,76.0,0.0,0.0,117.0
1479,E01001510,0.0,29.0,0.0,0.0,108.0,0.0,0.0,137.0
1480,E01001511,0.0,63.0,0.0,37.0,169.0,0.0,21.0,327.0
1481,E01001512,0.0,31.0,45.0,0.0,171.0,0.0,67.0,314.0
1482,E01001513,161.0,72.0,88.0,65.0,155.0,38.0,-50.0,755.0
1483,E01001514,0.0,44.0,45.0,0.0,113.0,0.0,0.0,202.0
1484,E01001515,0.0,0.0,85.0,42.0,209.0,0.0,14.0,392.0
1485,E01001516,0.0,37.0,37.0,32.0,166.0,0.0,33.0,337.0
1486,E01001517,169.0,0.0,45.0,79.0,116.0,0.0,-45.0,612.0
1487,E01001518,142.0,0.0,44.0,40.0,157.0,41.0,-64.0,542.0
1488,E01001519,324.0,0.0,35.0,84.0,118.0,0.0,-226.0,743.0
1489,E01001520,0.0,42.0,39.0,0.0,68.0,0.0,0.0,149.0
1490,E01001521,0.0,37.0,40.0,40.0,0.0,0.0,83.0,240.0
1491,E01001522,0.0,0.0,37.0,0.0,134.0,0.0,0.0,171.0
1492,E01001523,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0
1493,E01001524,341.0,0.0,0.0,37.0,79.0,0.0,-259.0,576.0
1494,E01001525,325.0,0.0,0.0,31.0,118.0,0.0,-168.0,662.0
1495,E01001526,153.0,0.0,40.0,41.0,39.0,0.0,-74.0,393.0
1496,E01001527,159.0,0.0,0.0,0.0,118.0,0.0,-39.0,397.0
1497,E01001528,0.0,0.0,0.0,0.0,159.0,0.0,0.0,159.0
1498,E01001529,0.0,0.0,39.0,0.0,68.0,38.0,0.0,145.0
1499,E01001530,0.0,0.0,42.0,0.0,117.0,0.0,0.0,159.0
1500,E01001532,0.0,0.0,36.0,0.0,83.0,48.0,0.0,167.0
1501,E01001534,179.0,0.0,38.0,0.0,186.0,0.0,-70.0,512.0
1502,E01001535,0.0,0.0,40.0,0.0,0.0,54.0,0.0,94.0
1503,E01001536,164.0,36.0,75.0,42.0,80.0,0.0,-154.0,449.0
1504,E01001537,0.0,0.0,38.0,0.0,175.0,0.0,122.0,335.0
1505,E01001538,0.0,38.0,0.0,0.0,38.0,0.0,0.0,76.0
1506,E01001539,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0
1507,E01001540,0.0,0.0,49.0,0.0,79.0,38.0,67.0,233.0
1508,E01001541,0.0,0.0,42.0,0.0,41.0,0.0,0.0,83.0
1509,E01001542,0.0,0.0,38.0,44.0,74.0,35.0,16.0,251.0
1510,E01001543,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
1511,E01001544,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0
1512,E01001545,0.0,0.0,46.0,37.0,123.0,0.0,26.0,269.0
1513,E01001546,159.0,0.0,45.0,0.0,74.0,33.0,-104.0,366.0
1514,E01001547,149.0,0.0,42.0,38.0,112.0,0.0,-117.0,411.0
1515,E01001548,0.0,77.0,0.0,0.0,111.0,0.0,0.0,188.0
1516,E01001549,0.0,0.0,72.0,0.0,119.0,0.0,0.0,191.0
1517,E01001550,0.0,42.0,0.0,0.0,112.0,0.0,0.0,154.0
1518,E01001551,0.0,0.0,37.0,38.0,174.0,0.0,32.0,319.0
1519,E01001552,0.0,0.0,0.0,43.0,70.0,0.0,16.0,172.0
1520,E01001553,172.0,0.0,40.0,41.0,75.0,0.0,-95.0,446.0
1521,E01001554,0.0,0.0,0.0,82.0,86.0,0.0,62.0,312.0
1522,E01001555,0.0,42.0,37.0,44.0,172.0,37.0,15.0,391.0
1523,E01001556,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0
1524,E01001557,0.0,43.0,0.0,0.0,80.0,0.0,0.0,123.0
1525,E01001558,0.0,33.0,43.0,119.0,123.0,40.0,83.0,560.0
1526,E01001559,0.0,78.0,46.0,39.0,197.0,0.0,19.0,418.0
1527,E01001560,0.0,38.0,0.0,0.0,69.0,0.0,0.0,107.0
1528,E01001562,0.0,0.0,0.0,46.0,136.0,47.0,75.0,350.0
1529,E01001563,0.0,0.0,0.0,0.0,91.0,0.0,124.0,215.0
1530,E01001564,0.0,0.0,39.0,0.0,43.0,0.0,0.0,82.0
1531,E01001565,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0
1532,E01001566,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0
1533,E01001567,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0
1534,E01001568,0.0,0.0,47.0,0.0,0.0,0.0,0.0,47.0
1535,E01001569,156.0,0.0,37.0,0.0,83.0,0.0,-93.0,339.0
1536,E01001570,0.0,0.0,0.0,0.0,108.0,0.0,53.0,161.0
1537,E01001571,0.0,0.0,0.0,0.0,124.0,0.0,0.0,124.0
1538,E01001572,0.0,32.0,0.0,0.0,77.0,0.0,0.0,109.0
1539,E01001573,0.0,0.0,0.0,0.0,114.0,0.0,0.0,114.0
1540,E01001574,0.0,0.0,44.0,0.0,160.0,0.0,0.0,204.0
1541,E01001575,0.0,40.0,39.0,38.0,161.0,0.0,21.0,337.0
1542,E01001576,0.0,39.0,0.0,93.0,143.0,45.0,30.0,443.0
1543,E01001577,0.0,74.0,37.0,35.0,75.0,0.0,28.0,284.0
1544,E01001578,0.0,0.0,43.0,0.0,122.0,40.0,0.0,205.0
1545,E01001579,0.0,39.0,44.0,0.0,120.0,0.0,0.0,203.0
1546,E01001580,0.0,33.0,92.0,34.0,122.0,0.0,35.0,350.0
1547,E01001581,0.0,30.0,42.0,0.0,167.0,0.0,67.0,306.0
1548,E01001582,0.0,0.0,40.0,42.0,122.0,0.0,12.0,258.0
1549,E01001583,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0
1550,E01001584,167.0,0.0,0.0,0.0,85.0,0.0,-111.0,308.0
1551,E01001585,0.0,0.0,0.0,0.0,106.0,0.0,0.0,106.0
1552,E01001586,0.0,35.0,36.0,0.0,113.0,0.0,0.0,184.0
1553,E01001587,0.0,36.0,79.0,38.0,73.0,0.0,29.0,293.0
1554,E01001588,0.0,0.0,36.0,41.0,158.0,0.0,20.0,296.0
1555,E01001589,0.0,71.0,37.0,81.0,157.0,44.0,47.0,518.0
1556,E01001590,0.0,0.0,0.0,43.0,122.0,34.0,22.0,264.0
1557,E01001591,0.0,44.0,0.0,38.0,162.0,0.0,40.0,322.0
1558,E01001592,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0
1559,E01001593,0.0,0.0,39.0,43.0,145.0,0.0,81.0,351.0
1560,E01001594,0.0,74.0,40.0,35.0,70.0,0.0,14.0,268.0
1561,E01001595,0.0,0.0,86.0,0.0,78.0,0.0,0.0,164.0
1562,E01001596,0.0,49.0,0.0,0.0,85.0,0.0,0.0,134.0
1563,E01001597,0.0,38.0,41.0,41.0,105.0,0.0,72.0,338.0
1564,E01001598,0.0,46.0,80.0,0.0,83.0,0.0,0.0,209.0
1565,E01001599,160.0,73.0,0.0,0.0,78.0,0.0,-88.0,383.0
1566,E01001600,145.0,0.0,36.0,0.0,113.0,0.0,-85.0,354.0
1567,E01001601,0.0,0.0,41.0,0.0,86.0,0.0,0.0,127.0
1568,E01001602,0.0,0.0,39.0,0.0,104.0,0.0,0.0,143.0
1569,E01001603,0.0,73.0,0.0,42.0,113.0,0.0,28.0,298.0
1570,E01001604,172.0,0.0,42.0,0.0,151.0,0.0,-50.0,487.0
1571,E01001605,0.0,0.0,0.0,0.0,88.0,39.0,0.0,127.0
1572,E01001606,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0
1573,E01001607,0.0,0.0,0.0,0.0,173.0,0.0,0.0,173.0
1574,E01001608,0.0,0.0,30.0,0.0,72.0,32.0,0.0,134.0
1575,E01001609,0.0,0.0,41.0,41.0,206.0,0.0,27.0,356.0
1576,E01001610,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0
1577,E01001611,0.0,0.0,0.0,38.0,43.0,0.0,73.0,192.0
1578,E01001613,0.0,0.0,0.0,0.0,88.0,27.0,0.0,115.0
1579,E01001614,0.0,0.0,40.0,81.0,128.0,43.0,59.0,432.0
1580,E01001615,0.0,33.0,38.0,77.0,111.0,0.0,47.0,383.0
1581,E01001617,0.0,0.0,0.0,31.0,76.0,0.0,34.0,172.0
1582,E01001618,173.0,0.0,36.0,0.0,109.0,0.0,-118.0,373.0
1583,E01001619,0.0,0.0,40.0,36.0,108.0,0.0,20.0,240.0
1584,E01001620,0.0,0.0,0.0,43.0,121.0,0.0,26.0,233.0
1585,E01001621,0.0,81.0,98.0,41.0,170.0,0.0,22.0,453.0
1586,E01001623,0.0,41.0,0.0,0.0,122.0,0.0,0.0,163.0
1587,E01001624,0.0,0.0,39.0,0.0,77.0,0.0,0.0,116.0
1588,E01001625,0.0,0.0,0.0,0.0,113.0,0.0,67.0,180.0
1589,E01001629,0.0,35.0,0.0,128.0,131.0,0.0,52.0,474.0
1590,E01001631,0.0,73.0,124.0,83.0,106.0,0.0,21.0,490.0
1591,E01001632,0.0,0.0,0.0,0.0,114.0,0.0,0.0,114.0
1592,E01001633,0.0,39.0,39.0,40.0,121.0,0.0,19.0,298.0
1593,E01001634,0.0,35.0,45.0,0.0,74.0,0.0,0.0,154.0
1594,E01001635,0.0,0.0,30.0,0.0,90.0,0.0,0.0,120.0
1595,E01001636,0.0,0.0,44.0,42.0,116.0,0.0,28.0,272.0
1596,E01001637,148.0,0.0,41.0,0.0,85.0,0.0,3.0,425.0
1597,E01001638,0.0,0.0,0.0,0.0,84.0,38.0,0.0,122.0
1598,E01001640,0.0,32.0,79.0,71.0,200.0,0.0,57.0,510.0
1599,E01001641,0.0,37.0,120.0,43.0,214.0,42.0,22.0,521.0
1600,E01001642,0.0,0.0,72.0,0.0,128.0,0.0,64.0,264.0
1601,E01001644,0.0,73.0,88.0,39.0,120.0,0.0,27.0,386.0
1602,E01001645,0.0,39.0,37.0,35.0,40.0,0.0,25.0,211.0
1603,E01001646,0.0,30.0,34.0,0.0,105.0,0.0,0.0,169.0
1604,E01001647,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0
1605,E01001648,0.0,0.0,76.0,42.0,111.0,0.0,89.0,360.0
1606,E01001649,0.0,41.0,40.0,36.0,121.0,0.0,12.0,286.0
1607,E01001650,0.0,0.0,33.0,0.0,128.0,0.0,0.0,161.0
1608,E01001651,147.0,0.0,80.0,38.0,87.0,0.0,-124.0,413.0
1609,E01001652,0.0,0.0,0.0,0.0,118.0,0.0,0.0,118.0
1610,E01001653,0.0,0.0,0.0,0.0,122.0,0.0,0.0,122.0
1611,E01001654,149.0,0.0,0.0,0.0,162.0,0.0,-27.0,433.0
1612,E01001655,149.0,66.0,42.0,31.0,155.0,0.0,-59.0,564.0
1613,E01001656,139.0,0.0,0.0,0.0,151.0,0.0,-71.0,358.0
1614,E01001657,0.0,0.0,40.0,0.0,75.0,0.0,0.0,115.0
1615,E01001658,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0
1616,E01001659,0.0,40.0,86.0,36.0,123.0,0.0,30.0,351.0
1617,E01001660,0.0,0.0,0.0,39.0,81.0,0.0,11.0,170.0
1618,E01001661,0.0,39.0,0.0,0.0,122.0,0.0,0.0,161.0
1619,E01001662,0.0,0.0,80.0,44.0,139.0,40.0,19.0,366.0
1620,E01001664,0.0,31.0,32.0,63.0,80.0,0.0,52.0,321.0
1621,E01001665,175.0,0.0,39.0,42.0,110.0,0.0,-110.0,473.0
1622,E01001666,0.0,0.0,43.0,42.0,198.0,41.0,10.0,376.0
1623,E01001667,166.0,38.0,85.0,80.0,158.0,36.0,-113.0,696.0
1624,E01001668,0.0,0.0,77.0,0.0,125.0,0.0,0.0,202.0
1625,E01001669,0.0,31.0,127.0,0.0,81.0,0.0,0.0,239.0
1626,E01001671,0.0,0.0,121.0,43.0,81.0,0.0,19.0,307.0
1627,E01001672,0.0,38.0,68.0,75.0,83.0,0.0,54.0,393.0
1628,E01001673,0.0,38.0,40.0,33.0,165.0,0.0,35.0,344.0
1629,E01001674,0.0,42.0,0.0,43.0,125.0,0.0,24.0,277.0
1630,E01001675,0.0,0.0,45.0,32.0,157.0,76.0,36.0,378.0
1631,E01001676,0.0,37.0,44.0,40.0,78.0,0.0,15.0,254.0
1632,E01001677,0.0,0.0,44.0,75.0,118.0,0.0,130.0,442.0
1633,E01001678,0.0,38.0,43.0,0.0,74.0,36.0,0.0,191.0
1634,E01001679,0.0,0.0,81.0,0.0,40.0,0.0,0.0,121.0
1635,E01001680,162.0,31.0,80.0,0.0,45.0,0.0,-113.0,367.0
1636,E01001681,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0
1637,E01001682,0.0,74.0,44.0,0.0,118.0,0.0,0.0,236.0
1638,E01001683,0.0,40.0,0.0,44.0,155.0,0.0,15.0,298.0
1639,E01001684,0.0,71.0,48.0,0.0,74.0,34.0,0.0,227.0
1640,E01001685,0.0,0.0,0.0,44.0,108.0,0.0,18.0,214.0
1641,E01001686,0.0,0.0,0.0,0.0,157.0,0.0,0.0,157.0
1642,E01001687,0.0,0.0,45.0,39.0,152.0,0.0,74.0,349.0
1643,E01001688,0.0,63.0,0.0,91.0,128.0,0.0,28.0,401.0
1644,E01001690,0.0,37.0,84.0,0.0,131.0,0.0,0.0,252.0
1645,E01001692,0.0,0.0,83.0,0.0,125.0,42.0,0.0,250.0
1646,E01001693,0.0,39.0,82.0,39.0,110.0,45.0,28.0,382.0
1647,E01001694,0.0,37.0,0.0,45.0,163.0,0.0,18.0,308.0
1648,E01001695,0.0,36.0,62.0,0.0,83.0,0.0,58.0,239.0
1649,E01001696,125.0,69.0,76.0,77.0,216.0,0.0,-72.0,693.0
1650,E01001697,0.0,0.0,116.0,0.0,144.0,35.0,0.0,295.0
1651,E01001698,0.0,0.0,31.0,0.0,125.0,0.0,0.0,156.0
1652,E01001699,0.0,34.0,0.0,0.0,77.0,65.0,0.0,176.0
1653,E01001700,166.0,37.0,78.0,0.0,177.0,0.0,-102.0,522.0
1654,E01001701,0.0,73.0,82.0,88.0,123.0,37.0,42.0,533.0
1655,E01001702,0.0,0.0,73.0,42.0,122.0,0.0,10.0,289.0
1656,E01001703,0.0,39.0,0.0,42.0,124.0,0.0,22.0,269.0
1657,E01001704,0.0,35.0,47.0,0.0,76.0,0.0,0.0,158.0
1658,E01001705,0.0,45.0,40.0,78.0,110.0,0.0,43.0,394.0
1659,E01001706,0.0,0.0,51.0,0.0,135.0,0.0,0.0,186.0
1660,E01001708,0.0,34.0,0.0,42.0,127.0,0.0,23.0,268.0
1661,E01001709,0.0,0.0,49.0,90.0,153.0,0.0,34.0,416.0
1662,E01001710,0.0,28.0,35.0,35.0,118.0,0.0,24.0,275.0
1663,E01001711,0.0,0.0,78.0,0.0,75.0,0.0,62.0,215.0
1664,E01001712,0.0,0.0,35.0,0.0,136.0,0.0,0.0,171.0
1665,E01001713,0.0,42.0,36.0,38.0,127.0,0.0,16.0,297.0
1666,E01001714,315.0,33.0,26.0,86.0,125.0,0.0,-198.0,788.0
1667,E01001715,159.0,0.0,0.0,39.0,35.0,0.0,-144.0,287.0
1668,E01001716,0.0,0.0,38.0,47.0,34.0,0.0,8.0,174.0
1669,E01001717,160.0,0.0,95.0,0.0,42.0,42.0,-88.0,411.0
1670,E01001718,0.0,0.0,91.0,33.0,75.0,37.0,24.0,293.0
1671,E01001719,159.0,0.0,39.0,48.0,81.0,0.0,-145.0,389.0
1672,E01001720,315.0,42.0,35.0,0.0,118.0,0.0,-208.0,617.0
1673,E01001722,167.0,0.0,73.0,0.0,79.0,0.0,-102.0,384.0
1674,E01001723,603.0,36.0,34.0,156.0,153.0,0.0,-533.0,1208.0
1675,E01001724,490.0,0.0,117.0,80.0,149.0,47.0,-327.0,1126.0
1676,E01001725,460.0,0.0,0.0,38.0,166.0,0.0,-299.0,863.0
1677,E01001726,183.0,0.0,38.0,0.0,66.0,35.0,-124.0,381.0
1678,E01001727,645.0,0.0,49.0,0.0,163.0,0.0,-386.0,1116.0
1679,E01001728,298.0,34.0,71.0,31.0,193.0,33.0,-140.0,849.0
1680,E01001729,159.0,44.0,71.0,31.0,186.0,0.0,-123.0,558.0
1681,E01001730,164.0,0.0,36.0,0.0,76.0,0.0,-106.0,334.0
1682,E01001731,0.0,41.0,87.0,72.0,170.0,0.0,71.0,513.0
1683,E01001732,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0
1684,E01001733,0.0,0.0,83.0,0.0,109.0,0.0,56.0,248.0
1685,E01001734,127.0,42.0,119.0,106.0,144.0,0.0,-48.0,723.0
1686,E01001735,142.0,38.0,71.0,36.0,146.0,0.0,-96.0,515.0
1687,E01001736,0.0,0.0,39.0,0.0,151.0,0.0,0.0,190.0
1688,E01001737,0.0,0.0,44.0,32.0,80.0,41.0,21.0,250.0
1689,E01001738,0.0,0.0,0.0,41.0,77.0,0.0,28.0,187.0
1690,E01001739,147.0,0.0,151.0,37.0,168.0,0.0,-68.0,619.0
1691,E01001740,0.0,41.0,38.0,37.0,124.0,0.0,21.0,298.0
1692,E01001741,332.0,0.0,79.0,36.0,88.0,41.0,-246.0,698.0
1693,E01001742,300.0,0.0,48.0,38.0,82.0,0.0,-209.0,597.0
1694,E01001744,0.0,0.0,45.0,32.0,110.0,0.0,32.0,251.0
1695,E01001745,151.0,45.0,65.0,50.0,147.0,84.0,-138.0,605.0
1696,E01001746,0.0,76.0,94.0,0.0,45.0,0.0,0.0,215.0
1697,E01001747,0.0,0.0,116.0,79.0,150.0,0.0,36.0,460.0
1698,E01001748,156.0,71.0,83.0,36.0,235.0,43.0,-59.0,757.0
1699,E01001749,0.0,0.0,36.0,44.0,127.0,0.0,18.0,269.0
1700,E01001750,167.0,0.0,39.0,0.0,125.0,0.0,-109.0,389.0
1701,E01001751,0.0,0.0,34.0,0.0,39.0,0.0,0.0,73.0
1702,E01001752,0.0,0.0,81.0,44.0,159.0,0.0,16.0,344.0
1703,E01001753,0.0,0.0,37.0,35.0,80.0,0.0,26.0,213.0
1704,E01001754,0.0,0.0,79.0,45.0,170.0,0.0,14.0,353.0
1705,E01001755,147.0,0.0,46.0,79.0,117.0,0.0,-95.0,520.0
1706,E01001756,146.0,0.0,30.0,36.0,113.0,40.0,-62.0,485.0
1707,E01001757,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0
1708,E01001758,0.0,42.0,78.0,95.0,87.0,37.0,16.0,450.0
1709,E01001759,0.0,0.0,173.0,78.0,112.0,0.0,44.0,485.0
1710,E01001760,344.0,105.0,86.0,78.0,197.0,0.0,-233.0,999.0
1711,E01001761,169.0,32.0,93.0,0.0,125.0,0.0,-108.0,480.0
1712,E01001762,339.0,0.0,72.0,36.0,149.0,46.0,-252.0,765.0
1713,E01001763,0.0,0.0,85.0,43.0,124.0,0.0,18.0,313.0
1714,E01001764,0.0,35.0,72.0,39.0,81.0,0.0,18.0,284.0
1715,E01001765,0.0,0.0,83.0,44.0,83.0,0.0,23.0,277.0
1716,E01001767,146.0,29.0,37.0,37.0,75.0,0.0,-60.0,447.0
1717,E01001768,0.0,0.0,72.0,0.0,110.0,40.0,0.0,222.0
1718,E01001769,150.0,0.0,81.0,42.0,121.0,0.0,-133.0,453.0
1719,E01001770,468.0,36.0,42.0,111.0,126.0,0.0,-330.0,1032.0
1720,E01001772,0.0,0.0,81.0,0.0,102.0,0.0,0.0,183.0
1721,E01001773,143.0,0.0,83.0,104.0,107.0,39.0,-77.0,646.0
1722,E01001774,0.0,0.0,62.0,80.0,119.0,0.0,109.0,450.0
1723,E01001775,0.0,117.0,74.0,42.0,113.0,0.0,21.0,409.0
1724,E01001776,0.0,38.0,34.0,0.0,81.0,40.0,0.0,193.0
1725,E01001777,163.0,32.0,125.0,41.0,122.0,37.0,-140.0,584.0
1726,E01001779,157.0,0.0,87.0,47.0,170.0,0.0,-43.0,622.0
1727,E01001780,0.0,36.0,72.0,33.0,128.0,74.0,27.0,403.0
1728,E01001781,166.0,32.0,81.0,77.0,69.0,0.0,-55.0,613.0
1729,E01001782,0.0,73.0,41.0,36.0,121.0,82.0,16.0,405.0
1730,E01001783,0.0,42.0,72.0,39.0,122.0,0.0,20.0,334.0
1731,E01001784,0.0,0.0,38.0,0.0,113.0,0.0,64.0,215.0
1732,E01001785,0.0,0.0,0.0,37.0,150.0,0.0,16.0,240.0
1733,E01001786,0.0,33.0,39.0,38.0,125.0,0.0,26.0,299.0
1734,E01001787,0.0,0.0,36.0,0.0,138.0,0.0,0.0,174.0
1735,E01001788,155.0,0.0,39.0,0.0,155.0,0.0,-88.0,416.0
1736,E01001789,0.0,0.0,77.0,39.0,80.0,0.0,39.0,274.0
1737,E01001790,0.0,41.0,0.0,45.0,86.0,0.0,16.0,233.0
1738,E01001791,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0
1739,E01001792,285.0,43.0,112.0,84.0,139.0,41.0,-199.0,874.0
1740,E01001793,0.0,0.0,45.0,0.0,73.0,0.0,0.0,118.0
1741,E01001794,165.0,34.0,34.0,85.0,111.0,0.0,-123.0,556.0
1742,E01001795,0.0,0.0,49.0,33.0,71.0,0.0,50.0,236.0
1743,E01001796,154.0,41.0,74.0,0.0,145.0,0.0,-104.0,464.0
1744,E01001798,292.0,34.0,45.0,78.0,102.0,0.0,-197.0,724.0
1745,E01001799,303.0,0.0,72.0,0.0,74.0,0.0,-164.0,588.0
1746,E01001800,487.0,0.0,42.0,41.0,193.0,76.0,-349.0,1018.0
1747,E01001801,146.0,0.0,81.0,0.0,82.0,0.0,-86.0,369.0
1748,E01001802,624.0,0.0,39.0,0.0,160.0,0.0,-371.0,1076.0
1749,E01001803,646.0,32.0,124.0,0.0,148.0,0.0,-378.0,1218.0
1750,E01001804,315.0,34.0,44.0,0.0,81.0,0.0,-209.0,580.0
1751,E01001805,151.0,0.0,37.0,34.0,83.0,0.0,-114.0,376.0
1752,E01001806,319.0,0.0,119.0,86.0,73.0,127.0,-293.0,836.0
1753,E01001807,471.0,0.0,0.0,0.0,114.0,0.0,-299.0,757.0
1754,E01001808,647.0,0.0,73.0,78.0,239.0,0.0,-482.0,1280.0
1755,E01001809,659.0,33.0,40.0,0.0,166.0,0.0,-415.0,1142.0
1756,E01001811,314.0,0.0,0.0,38.0,154.0,0.0,-182.0,676.0
1757,E01001812,520.0,0.0,36.0,0.0,125.0,0.0,-326.0,875.0
1758,E01001813,329.0,0.0,79.0,38.0,156.0,0.0,-261.0,708.0
1759,E01001814,435.0,0.0,79.0,33.0,142.0,0.0,-302.0,855.0
1760,E01001815,0.0,0.0,46.0,0.0,83.0,0.0,0.0,129.0
1761,E01001816,0.0,35.0,73.0,40.0,165.0,0.0,17.0,370.0
1762,E01001819,0.0,0.0,82.0,0.0,132.0,0.0,0.0,214.0
1763,E01001820,144.0,0.0,122.0,0.0,119.0,0.0,-84.0,445.0
1764,E01001821,0.0,29.0,0.0,0.0,80.0,0.0,0.0,109.0
1765,E01001822,478.0,34.0,40.0,0.0,114.0,0.0,-290.0,854.0
1766,E01001823,165.0,40.0,43.0,0.0,134.0,0.0,-43.0,504.0
1767,E01001824,804.0,0.0,0.0,44.0,194.0,0.0,-550.0,1340.0
1768,E01001825,445.0,0.0,0.0,0.0,129.0,0.0,-244.0,775.0
1769,E01001826,829.0,0.0,39.0,75.0,176.0,0.0,-586.0,1437.0
1770,E01001827,165.0,0.0,0.0,44.0,82.0,0.0,-137.0,363.0
1771,E01001828,132.0,0.0,41.0,41.0,151.0,0.0,-38.0,500.0
1772,E01001829,0.0,0.0,40.0,0.0,123.0,39.0,0.0,202.0
1773,E01001830,282.0,36.0,150.0,78.0,191.0,47.0,-253.0,891.0
1774,E01001831,783.0,0.0,84.0,39.0,192.0,40.0,-525.0,1435.0
1775,E01001832,300.0,0.0,34.0,35.0,126.0,0.0,-139.0,691.0
1776,E01001833,0.0,0.0,0.0,0.0,103.0,36.0,50.0,189.0
1777,E01001834,0.0,0.0,77.0,78.0,110.0,40.0,56.0,439.0
1778,E01001835,0.0,0.0,82.0,37.0,65.0,47.0,9.0,277.0
1779,E01001836,0.0,0.0,81.0,87.0,78.0,0.0,51.0,384.0
1780,E01001837,290.0,0.0,77.0,48.0,87.0,0.0,-228.0,612.0
1781,E01001838,0.0,0.0,85.0,0.0,72.0,0.0,0.0,157.0
1782,E01001839,147.0,0.0,44.0,86.0,209.0,33.0,-120.0,632.0
1783,E01001840,0.0,0.0,91.0,43.0,35.0,0.0,33.0,245.0
1784,E01001841,0.0,0.0,39.0,39.0,87.0,0.0,24.0,228.0
1785,E01001842,0.0,0.0,73.0,0.0,80.0,37.0,0.0,190.0
1786,E01001843,146.0,0.0,0.0,0.0,77.0,0.0,-91.0,278.0
1787,E01001844,0.0,0.0,78.0,85.0,153.0,0.0,47.0,448.0
1788,E01001845,0.0,33.0,0.0,0.0,81.0,0.0,0.0,114.0
1789,E01001846,0.0,0.0,35.0,35.0,81.0,0.0,35.0,221.0
1790,E01001847,0.0,0.0,77.0,39.0,127.0,0.0,23.0,305.0
1791,E01001848,172.0,76.0,79.0,77.0,150.0,38.0,-131.0,710.0
1792,E01001849,150.0,34.0,82.0,42.0,112.0,0.0,-129.0,483.0
1793,E01001850,0.0,87.0,44.0,0.0,84.0,0.0,0.0,215.0
1794,E01001851,0.0,35.0,0.0,30.0,87.0,0.0,31.0,213.0
1795,E01001852,0.0,0.0,85.0,42.0,87.0,0.0,37.0,293.0
1796,E01001853,0.0,38.0,40.0,0.0,124.0,40.0,0.0,242.0
1797,E01001854,0.0,0.0,82.0,48.0,80.0,0.0,24.0,282.0
1798,E01001855,0.0,0.0,36.0,0.0,43.0,0.0,50.0,129.0
1799,E01001856,0.0,33.0,34.0,110.0,172.0,39.0,82.0,580.0
1800,E01001857,141.0,108.0,109.0,80.0,128.0,40.0,-93.0,734.0
1801,E01001858,0.0,70.0,41.0,39.0,44.0,0.0,28.0,261.0
1802,E01001859,302.0,0.0,75.0,38.0,72.0,0.0,-215.0,612.0
1803,E01001860,0.0,36.0,44.0,74.0,154.0,38.0,52.0,472.0
1804,E01001861,0.0,0.0,50.0,0.0,69.0,39.0,0.0,158.0
1805,E01001862,0.0,38.0,76.0,37.0,165.0,0.0,17.0,370.0
1806,E01001863,0.0,0.0,77.0,0.0,72.0,0.0,0.0,149.0
1807,E01001864,0.0,0.0,80.0,0.0,83.0,0.0,0.0,163.0
1808,E01001865,0.0,0.0,45.0,0.0,80.0,0.0,57.0,182.0
1809,E01001866,0.0,0.0,78.0,46.0,166.0,39.0,15.0,390.0
1810,E01001867,0.0,0.0,33.0,0.0,39.0,0.0,0.0,72.0
1811,E01001868,0.0,70.0,79.0,90.0,74.0,44.0,39.0,486.0
1812,E01001869,0.0,43.0,37.0,39.0,137.0,0.0,166.0,461.0
1813,E01001870,0.0,34.0,35.0,41.0,116.0,0.0,23.0,290.0
1814,E01001871,166.0,41.0,37.0,0.0,37.0,0.0,-51.0,396.0
1815,E01001872,0.0,36.0,84.0,38.0,79.0,0.0,22.0,297.0
1816,E01001873,0.0,0.0,37.0,46.0,88.0,37.0,20.0,274.0
1817,E01001874,0.0,37.0,156.0,76.0,153.0,0.0,36.0,534.0
